Sensor,Set,Round,Path_Number,Paso1_From,Paso1_To,Paso1_Set,Paso1_Offset_K,Paso1_Error_K,Paso2_From,Paso2_To,Paso2_Set,Paso2_Offset_K,Paso2_Error_K,Paso3_From,Paso3_To,Paso3_Set,Paso3_Offset_K,Paso3_Error_K,Total_Offset_K,Total_Error_K
54877,34.0,1,1,54877,54878,34.0,-0.1571601864209366,0.00016155704658088224,54878,55233,54.0,0.012975842297681294,0.0002496865316682079,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.3874516070379419,0.0003450379924870996
54877,34.0,1,2,54877,54878,34.0,-0.1571601864209366,0.00016155704658088224,54878,55221,54.0,0.0793437032779179,0.0003146802514010303,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.3938756990111683,0.0003796773000165945
54877,34.0,1,3,54877,54876,34.0,-0.17806921063242284,0.00024638229034276503,54876,55233,54.0,0.03202924497802756,0.00020141347178280142,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.38559598550680196,0.0003631511978133066
54877,34.0,1,4,54877,54876,34.0,-0.17806921063242284,0.00024638229034276503,54876,55221,54.0,0.09839710595826416,0.0002779346742328456,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.3920200774800283,0.0003962100810953738
54878,34.0,1,0,54878,PROMEDIO,34.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.5465879121477148,0.00016592321300840953
54878,34.0,1,1,54878,54876,34.0,-0.020909024211486254,0.0001860203045224075,54876,55233,54.0,0.03202924497802756,0.00020141347178280142,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.5427561719277385,0.0003252354734239518
54878,34.0,1,2,54878,54876,34.0,-0.020909024211486254,0.0001860203045224075,54876,55221,54.0,0.09839710595826416,0.0002779346742328456,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.5491802639009649,0.0003617758270831059
54878,34.0,1,3,54878,54878,34.0,0.0,0.0,54878,55233,54.0,0.012975842297681294,0.0002496865316682079,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.5446117934588786,0.00030487790500393833
54878,34.0,1,4,54878,54878,34.0,0.0,0.0,54878,55221,54.0,0.0793437032779179,0.0003146802514010303,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.5510358854321049,0.000343590123327132
54879,27.0,1,0,54879,PROMEDIO,27.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.6184311869430256,0.0002495534565798434
54879,27.0,1,1,54879,55073,27.0,0.12552208389371342,0.00023262833259934064,55073,49233,52.0,0.5434623396772117,0.0003456500184493027,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.6170691260247665,0.00044882965825584847
54879,27.0,1,2,54879,54881,27.0,0.103785574746768,0.00022856074126274492,54881,49233,52.0,0.565707788428749,0.0002890721005804063,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.6175780656293584,0.0004045502163250601
54879,27.0,1,3,54879,54881,27.0,0.103785574746768,0.00022856074126274492,54881,55073,52.0,0.022245448751537333,0.00034509132644139985,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.6208341475027249,0.0004479732572772613
54880,27.0,1,0,54880,PROMEDIO,27.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4961267931324505,0.00023343063424112768
54880,27.0,1,1,54880,55073,27.0,0.0032272120032266456,0.00017612826138938047,55073,49233,52.0,0.5434623396772117,0.0003456500184493027,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.49477425413427967,0.0004223189380813489
54880,27.0,1,2,54880,54881,27.0,-0.018509297143718774,0.00017071975802077481,54881,49233,52.0,0.565707788428749,0.0002890721005804063,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.49528319373887164,0.00037492145958953777
54880,27.0,1,3,54880,54881,27.0,-0.018509297143718774,0.00017071975802077481,54881,55073,52.0,0.022245448751537333,0.00034509132644139985,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.49853927561223815,0.00042140866456172424
54881,27.0,1,0,54881,PROMEDIO,27.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.5147414256635111,0.00022069614752705276
54881,27.0,1,1,54881,55073,27.0,0.02173650914694542,0.0002452884021691972,55073,49233,52.0,0.5434623396772117,0.0003456500184493027,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.5132835512779985,0.0004555200558052632
54881,27.0,1,2,54881,54881,27.0,0.0,0.0,54881,49233,52.0,0.565707788428749,0.0002890721005804063,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.5137924908825904,0.00033379764091748384
54881,27.0,1,3,54881,54881,27.0,0.0,0.0,54881,55073,52.0,0.022245448751537333,0.00034509132644139985,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.517048572755957,0.0003852791543660569
54882,27.0,1,0,54882,PROMEDIO,27.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4664931439274363,0.0002606821246412307
54882,27.0,1,1,54882,55073,27.0,-0.026421469308946826,0.0002664512442451331,55073,49233,52.0,0.5434623396772117,0.0003456500184493027,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.4651255728221062,0.00046725623223440454
54882,27.0,1,2,54882,54881,27.0,-0.048157978455892245,0.00026290746828191384,54881,49233,52.0,0.565707788428749,0.0002890721005804063,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.4656345124266982,0.00042490140263416764
54882,27.0,1,3,54882,54881,27.0,-0.048157978455892245,0.00026290746828191384,54881,55073,52.0,0.022245448751537333,0.00034509132644139985,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.4688905943000647,0.0004664336648092947
54883,34.0,1,0,54883,PROMEDIO,34.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.42123291297852217,0.00019107269697760806
54883,34.0,1,1,54883,54878,34.0,-0.12542949793189323,0.00018834845206955973,54878,55233,54.0,0.012975842297681294,0.0002496865316682079,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.41918229552698527,0.00035836528341426946
54883,34.0,1,2,54883,54878,34.0,-0.12542949793189323,0.00018834845206955973,54878,55221,54.0,0.0793437032779179,0.0003146802514010303,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.4256063875002117,0.0003918281667325015
54883,34.0,1,3,54883,54876,34.0,-0.14633852214337947,0.00026472380529829286,54876,55233,54.0,0.03202924497802756,0.00020141347178280142,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.41732667399584533,0.0003758367365895746
54883,34.0,1,4,54883,54876,34.0,-0.14633852214337947,0.00026472380529829286,54876,55221,54.0,0.09839710595826416,0.0002779346742328456,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.4237507659690717,0.00040786871473387677
54884,34.0,1,0,54884,PROMEDIO,34.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.5283399803622297,0.00018014640475556569
54884,34.0,1,1,54884,54878,34.0,-0.018293736453460264,0.00013935260444402763,54878,55233,54.0,0.012975842297681294,0.0002496865316682079,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.5263180570054182,0.0003352158786885312
54884,34.0,1,2,54884,54878,34.0,-0.018293736453460264,0.00013935260444402763,54878,55221,54.0,0.0793437032779179,0.0003146802514010303,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.5327421489786447,0.0003707739489409786
54884,34.0,1,3,54884,54876,34.0,-0.03920276066494652,0.00023242784269519615,54876,55233,54.0,0.03202924497802756,0.00020141347178280142,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.5244624354742783,0.0003538322505632233
54884,34.0,1,4,54884,54876,34.0,-0.03920276066494652,0.00023242784269519615,54876,55221,54.0,0.09839710595826416,0.0002779346742328456,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.5308865274475046,0.00038768659691431034
54885,33.0,1,0,54885,PROMEDIO,33.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.5004804943612339,0.0002517945739995729
54885,33.0,1,1,54885,55167,33.0,-0.03517488518820626,0.00017075613501641517,55167,55253,53.0,-0.05380798315299615,0.0004021027848417335,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.5016473025887326,0.0004711195474211672
54885,33.0,1,2,54885,55167,33.0,-0.03517488518820626,0.00017075613501641517,55167,55227,53.0,0.14307012566663718,0.0002831018560891814,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.49846863349194886,0.00037243965438669394
54885,33.0,1,3,54885,55227,33.0,0.1090070841279719,0.00023772772483368458,55227,55253,53.0,-0.1968781088196333,0.00039849482441450676,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.5027591462382736,0.0004964090218548132
54927,30.0,1,0,54927,PROMEDIO,30.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.5239635541312216,0.0002931023486835659
54927,30.0,1,1,54927,55253,30.0,-0.06939362076426936,0.0002401169042736423,55253,55227,53.0,0.1968781088196333,0.00039849482441450676,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.5180578810688818,0.0004958439577083725
54927,30.0,1,2,54927,55168,30.0,0.0789586333575476,0.00024003782550985843,55168,55253,53.0,-0.14061948557377618,0.00047264963942086994,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.5289693187137063,0.0005586816267421754
54927,30.0,1,3,54927,55168,30.0,0.0789586333575476,0.00024003782550985843,55168,55227,53.0,0.05625862324585713,0.00037664000449811556,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.5257906496169227,0.00047841700247445014
54928,32.0,1,0,54928,PROMEDIO,32.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4892548928999628,0.00024308015239774762
54928,32.0,1,1,54928,55166,32.0,-0.07985973450169129,0.0002841542811187558,55166,55253,53.0,-0.01822552254226932,0.000434791740492426,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4925449138859744,0.0005485406400784302
54928,32.0,1,2,54928,55166,32.0,-0.07985973450169129,0.0002841542811187558,55166,55227,53.0,0.178652586277364,0.00032787782624644704,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.48936624478919066,0.0004665345667954396
54928,32.0,1,3,54928,54930,32.0,0.004486714178739616,0.00026314701531555566,54930,55253,53.0,-0.10525544819615903,0.00041337871873692767,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.48986143691251555,0.0005208047978976125
54928,32.0,1,4,54928,54930,32.0,0.004486714178739616,0.00026314701531555566,54930,55227,53.0,0.09162266062347428,0.0002989012821120815,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.48668276781573183,0.00043358425445411147
54929,32.0,1,0,54929,PROMEDIO,32.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4975090459958714,0.00024409262785487866
54929,32.0,1,1,54929,55166,32.0,-0.07160847207852641,0.00028749302992006517,55166,55253,53.0,-0.01822552254226932,0.000434791740492426,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.5007961763091392,0.000550277585035186
54929,32.0,1,2,54929,55166,32.0,-0.07160847207852641,0.00028749302992006517,55166,55227,53.0,0.178652586277364,0.00032787782624644704,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.49761750721235554,0.0004685755955974565
54929,32.0,1,3,54929,54930,32.0,0.012737976601904483,0.0002667488302579561,54930,55253,53.0,-0.10525544819615903,0.00041337871873692767,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4981126993356804,0.0005226339295220658
54929,32.0,1,4,54929,54930,32.0,0.012737976601904483,0.0002667488302579561,54930,55227,53.0,0.09162266062347428,0.0002989012821120815,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.4949340302388967,0.00043577963752914185
54930,32.0,1,0,54930,PROMEDIO,32.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.48444702305119275,0.00021548311922066132
54930,32.0,1,1,54930,55166,32.0,-0.0843464486804309,0.0002707528594084801,55166,55253,53.0,-0.01822552254226932,0.000434791740492426,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.48805819970723474,0.0005417197515481645
54930,32.0,1,2,54930,55166,32.0,-0.0843464486804309,0.0002707528594084801,55166,55227,53.0,0.178652586277364,0.00032787782624644704,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.4848795306104511,0.0004584953188580662
54930,32.0,1,3,54930,54930,32.0,0.0,0.0,54930,55253,53.0,-0.10525544819615903,0.00041337871873692767,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4853747227337759,0.0004494344066086705
54930,32.0,1,4,54930,54930,32.0,0.0,0.0,54930,55227,53.0,0.09162266062347428,0.0002989012821120815,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.48219605363699225,0.00034459970116214897
54932,32.0,1,0,54932,PROMEDIO,32.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.49209854030844896,0.0002409171747017078
54932,32.0,1,1,54932,55166,32.0,-0.0770097958826852,0.00027694093752038217,55166,55253,53.0,-0.01822552254226932,0.000434791740492426,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.49539485250498044,0.0005448389314413987
54932,32.0,1,2,54932,55166,32.0,-0.0770097958826852,0.00027694093752038217,55166,55227,53.0,0.178652586277364,0.00032787782624644704,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.49221618340819673,0.0004621765132625843
54932,32.0,1,3,54932,54930,32.0,0.007336652797745716,0.0002553409075452592,54930,55253,53.0,-0.10525544819615903,0.00041337871873692767,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.49271137553152167,0.0005169045026982492
54932,32.0,1,4,54932,54930,32.0,0.007336652797745716,0.0002553409075452592,54930,55227,53.0,0.09162266062347428,0.0002989012821120815,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.48953270643473795,0.0004288915167114862
54933,30.0,1,0,54933,PROMEDIO,30.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.46349108153982116,0.0002893733176975182
54933,30.0,1,1,54933,55253,30.0,-0.12985966679721744,0.00022637613639836746,55253,55227,53.0,0.1968781088196333,0.00039849482441450676,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.4575918350359338,0.000489337570403701
54933,30.0,1,2,54933,55168,30.0,0.018492587324599546,0.00022629225591742197,55168,55253,53.0,-0.14061948557377618,0.00047264963942086994,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4685032726807583,0.0005529151720399596
54933,30.0,1,3,54933,55168,30.0,0.018492587324599546,0.00022629225591742197,55168,55227,53.0,0.05625862324585713,0.00037664000449811556,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.46532460358397465,0.0004716702827922624
54935,33.0,1,0,54935,PROMEDIO,33.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.413276244460796,0.000255335550875129
54935,33.0,1,1,54935,55167,33.0,-0.12239260471654553,0.00018493602433797594,55167,55253,53.0,-0.05380798315299615,0.0004021027848417335,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4144295830603933,0.00047644234007329536
54935,33.0,1,2,54935,55167,33.0,-0.12239260471654553,0.00018493602433797594,55167,55227,53.0,0.14307012566663718,0.0002831018560891814,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.4112509139636096,0.00037915032851347004
54935,33.0,1,3,54935,55227,33.0,0.021789364599632627,0.0002481091425296381,55227,55253,53.0,-0.1968781088196333,0.00039849482441450676,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4155414267099343,0.0005014634507429675
55007,37.0,1,0,55007,PROMEDIO,37.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4672853223073623,0.0002251036403081172
55007,37.0,1,1,55007,55014,37.0,0.029357774729030818,0.0002176982520491014,55014,55233,54.0,-0.09651789258192067,0.00031511524835694713,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.46447583330830733,0.0004210668848952456
55007,37.0,1,2,55007,55014,37.0,0.029357774729030818,0.0002176982520491014,55014,55221,54.0,-0.03015003160168407,0.0003687518356189934,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.47089992528153374,0.00044988993925597993
55007,37.0,1,3,55007,55084,37.0,0.0035417035980908652,0.00024057716809930768,55084,55233,54.0,-0.07114029484705967,0.00034375397975860777,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.4640373599122284,0.0004545892049682387
55007,37.0,1,4,55007,55084,37.0,0.0035417035980908652,0.00024057716809930768,55084,55221,54.0,-0.004772433866823064,0.0003935061564006311,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.4704614518854548,0.0004814093696242509
55008,37.0,1,0,55008,PROMEDIO,37.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.47374636259612896,0.00022936518126172306
55008,37.0,1,1,55008,55014,37.0,0.03581204781196406,0.00023467382354450402,55014,55233,54.0,-0.09651789258192067,0.00031511524835694713,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.4709301063912406,0.00043008905597230555
55008,37.0,1,2,55008,55014,37.0,0.03581204781196406,0.00023467382354450402,55014,55221,54.0,-0.03015003160168407,0.0003687518356189934,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.477354198364467,0.00045834510137614893
55008,37.0,1,3,55008,55084,37.0,0.009995976681024105,0.0002560403255786976,55084,55233,54.0,-0.07114029484705967,0.00034375397975860777,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.47049163299516167,0.0004629585508287089
55008,37.0,1,4,55008,55084,37.0,0.009995976681024105,0.0002560403255786976,55084,55221,54.0,-0.004772433866823064,0.0003935061564006311,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.4769157249683881,0.0004893201974921754
55014,37.0,1,0,55014,PROMEDIO,37.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.437912411963366,0.00020679188046728608
55014,37.0,1,1,55014,55084,37.0,-0.025816071130939953,0.00023654514812383574,55084,55233,54.0,-0.07114029484705967,0.00034375397975860777,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.4346795851831976,0.0004524683177460055
55014,37.0,1,2,55014,55084,37.0,-0.025816071130939953,0.00023654514812383574,55084,55221,54.0,-0.004772433866823064,0.0003935061564006311,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.441103677156424,0.00047940714893737605
55014,37.0,1,3,55014,55014,37.0,0.0,0.0,55014,55233,54.0,-0.09651789258192067,0.00031511524835694713,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.43511805857927655,0.0003604230744696459
55014,37.0,1,4,55014,55014,37.0,0.0,0.0,55014,55221,54.0,-0.03015003160168407,0.0003687518356189934,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.44154215055250295,0.00039371109775889634
55024,36.0,1,0,55024,PROMEDIO,36.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.465885806440397,0.0002218770831173613
55024,36.0,1,1,55024,55050,36.0,-0.03042122406239109,0.00022919935603634724,55050,55233,54.0,-0.03945345762594539,0.0003028497760575146,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.4617612694728607,0.00041815966391876494
55024,36.0,1,2,55024,55050,36.0,-0.03042122406239109,0.00022919935603634724,55050,55221,54.0,0.02691440335429121,0.00035832706203049107,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.46818536144608713,0.00044717014705480707
55024,36.0,1,3,55024,55041,36.0,-0.010192280094734444,0.00024075090739860672,55041,55233,54.0,-0.05731715751536989,0.00032880908537090224,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.4641265135510929,0.0004434902331492693
